Source,Target,Type,Id,Label,timeset,Weight,Source_Type,Target_Type
E085,E147,Undirected,1769,,<[-2606256000000.0]>,1,,
E085,E148,Undirected,1770,,<[-2606256000000.0]>,1,,
E087,E088,Undirected,1771,,<[-2617056000000.0]>,1,,
E087,E107,Undirected,1772,,<[-2617056000000.0]>,1,,
E087,E142,Undirected,1773,,<[-2617056000000.0]>,1,,
E088,E089,Undirected,1774,,<[-2616883200000.0]>,1,,
E088,E090,Undirected,1775,,<[-2616883200000.0]>,1,,
E088,E091,Undirected,1776,,<[-2616883200000.0]>,1,,
E088,E107,Undirected,1777,,<[-2617056000000.0]>,1,,
E088,E118,Undirected,1778,,<[-2616883200000.0]>,1,,
E088,E142,Undirected,1779,,<[-2617056000000.0]>,1,,
E089,E090,Undirected,1780,,<[-2616883200000.0]>,1,,
E089,E091,Undirected,1781,,<[-2616883200000.0]>,1,,
E089,E118,Undirected,1782,,<[-2616883200000.0]>,1,,
E090,E091,Undirected,1783,,<[-2616883200000.0]>,1,,
E090,E118,Undirected,1784,,<[-2616883200000.0]>,1,,
E091,E118,Undirected,1785,,<[-2616883200000.0]>,1,,
E091,E130,Undirected,1786,,<[-2608070400000.0]>,1,,
E091,E134,Undirected,1787,,<[-2608070400000.0]>,1,,
E091,E135,Undirected,1788,,<[-2608070400000.0]>,1,,
E091,E136,Undirected,1789,,<[-2608070400000.0]>,1,,
E091,E146,Undirected,1790,,<[-2608070400000.0]>,1,,
E092,E093,Undirected,1791,,<[-2616451200000.0]>,1,,
E092,E142,Undirected,1792,,<[-2616451200000.0]>,1,,
E092,E144,Undirected,1793,,<[-2616451200000.0]>,1,,
E093,E129,Undirected,1794,,<[-2615760000000.0]>,1,,
E093,E142,Undirected,1795,,<[-2616451200000.0]>,2,,
E093,E144,Undirected,1796,,<[-2616451200000.0]>,1,,
E094,E132,Undirected,1797,,<[-2614723200000.0]>,1,,
E095,E128,Undirected,1798,,<[-2614118400000.0]>,1,,
E096,E097,Undirected,1799,,<[-2606256000000.0]>,1,,
E096,E098,Undirected,1800,,<[-2606256000000.0]>,1,,
E096,E099,Undirected,1801,,<[-2606256000000.0]>,1,,
E096,E100,Undirected,1802,,<[-2606256000000.0]>,1,,
E096,E101,Undirected,1803,,<[-2606256000000.0]>,1,,
E096,E102,Undirected,1804,,<[-2606256000000.0]>,1,,
E096,E110,Undirected,1805,,<[-2606256000000.0]>,1,,
E096,E111,Undirected,1806,,<[-2606256000000.0]>,1,,
E096,E112,Undirected,1807,,<[-2606256000000.0]>,1,,
E096,E113,Undirected,1808,,<[-2606256000000.0]>,1,,
E096,E116,Undirected,1809,,<[-2606256000000.0]>,1,,
E096,E117,Undirected,1810,,<[-2606256000000.0]>,1,,
E096,E124,Undirected,1811,,<[-2606256000000.0]>,1,,
E096,E125,Undirected,1812,,<[-2606256000000.0]>,1,,
E096,E126,Undirected,1813,,<[-2606256000000.0]>,1,,
E096,E137,Undirected,1814,,<[-2606256000000.0]>,1,,
E096,E138,Undirected,1815,,<[-2606256000000.0]>,1,,
E096,E139,Undirected,1816,,<[-2606256000000.0]>,1,,
E096,E140,Undirected,1817,,<[-2606256000000.0]>,1,,
E096,E147,Undirected,1818,,<[-2606256000000.0]>,1,,
E096,E148,Undirected,1819,,<[-2606256000000.0]>,1,,
E097,E098,Undirected,1820,,<[-2606256000000.0]>,1,,
E097,E099,Undirected,1821,,<[-2606256000000.0]>,1,,
E097,E100,Undirected,1822,,<[-2606256000000.0]>,1,,
E097,E101,Undirected,1823,,<[-2606256000000.0]>,1,,
E097,E102,Undirected,1824,,<[-2606256000000.0]>,1,,
E097,E110,Undirected,1825,,<[-2606256000000.0]>,1,,
E097,E111,Undirected,1826,,<[-2606256000000.0]>,1,,
E097,E112,Undirected,1827,,<[-2606256000000.0]>,1,,
E097,E113,Undirected,1828,,<[-2606256000000.0]>,1,,
E097,E116,Undirected,1829,,<[-2606256000000.0]>,1,,
E097,E117,Undirected,1830,,<[-2606256000000.0]>,1,,
E097,E124,Undirected,1831,,<[-2606256000000.0]>,1,,
E097,E125,Undirected,1832,,<[-2606256000000.0]>,1,,
E097,E126,Undirected,1833,,<[-2606256000000.0]>,1,,
E097,E137,Undirected,1834,,<[-2606256000000.0]>,1,,
E097,E138,Undirected,1835,,<[-2606256000000.0]>,1,,
E097,E139,Undirected,1836,,<[-2606256000000.0]>,1,,
E097,E140,Undirected,1837,,<[-2606256000000.0]>,1,,
E097,E147,Undirected,1838,,<[-2606256000000.0]>,1,,
E097,E148,Undirected,1839,,<[-2606256000000.0]>,1,,
E098,E099,Undirected,1840,,<[-2606256000000.0]>,1,,
E098,E100,Undirected,1841,,<[-2606256000000.0]>,1,,
E098,E101,Undirected,1842,,<[-2606256000000.0]>,1,,
E098,E102,Undirected,1843,,<[-2606256000000.0]>,1,,
E098,E110,Undirected,1844,,<[-2606256000000.0]>,1,,
E098,E111,Undirected,1845,,<[-2606256000000.0]>,1,,
E098,E112,Undirected,1846,,<[-2606256000000.0]>,1,,
E098,E113,Undirected,1847,,<[-2606256000000.0]>,1,,
E098,E116,Undirected,1848,,<[-2606256000000.0]>,1,,
E098,E117,Undirected,1849,,<[-2606256000000.0]>,1,,
E098,E124,Undirected,1850,,<[-2606256000000.0]>,1,,
E098,E125,Undirected,1851,,<[-2606256000000.0]>,1,,
E098,E126,Undirected,1852,,<[-2606256000000.0]>,1,,
E098,E137,Undirected,1853,,<[-2606256000000.0]>,1,,
E098,E138,Undirected,1854,,<[-2606256000000.0]>,1,,
E098,E139,Undirected,1855,,<[-2606256000000.0]>,1,,
E098,E140,Undirected,1856,,<[-2606256000000.0]>,1,,
E098,E147,Undirected,1857,,<[-2606256000000.0]>,1,,
E098,E148,Undirected,1858,,<[-2606256000000.0]>,1,,
E099,E100,Undirected,1859,,<[-2606256000000.0]>,1,,
E099,E101,Undirected,1860,,<[-2606256000000.0]>,1,,
E099,E102,Undirected,1861,,<[-2606256000000.0]>,1,,
E099,E110,Undirected,1862,,<[-2606256000000.0]>,1,,
E099,E111,Undirected,1863,,<[-2606256000000.0]>,1,,
E099,E112,Undirected,1864,,<[-2606256000000.0]>,1,,
E099,E113,Undirected,1865,,<[-2606256000000.0]>,1,,
E099,E116,Undirected,1866,,<[-2606256000000.0]>,1,,
E099,E117,Undirected,1867,,<[-2606256000000.0]>,1,,
E099,E124,Undirected,1868,,<[-2606256000000.0]>,1,,
E099,E125,Undirected,1869,,<[-2606256000000.0]>,1,,
E099,E126,Undirected,1870,,<[-2606256000000.0]>,1,,
E099,E137,Undirected,1871,,<[-2606256000000.0]>,1,,
E099,E138,Undirected,1872,,<[-2606256000000.0]>,1,,
E099,E139,Undirected,1873,,<[-2606256000000.0]>,1,,
E099,E140,Undirected,1874,,<[-2606256000000.0]>,1,,
E099,E147,Undirected,1875,,<[-2606256000000.0]>,1,,
E099,E148,Undirected,1876,,<[-2606256000000.0]>,1,,
E100,E101,Undirected,1877,,<[-2606256000000.0]>,1,,
E100,E102,Undirected,1878,,<[-2606256000000.0]>,1,,
E100,E110,Undirected,1879,,<[-2606256000000.0]>,1,,
E100,E111,Undirected,1880,,<[-2606256000000.0]>,1,,
E100,E112,Undirected,1881,,<[-2606256000000.0]>,1,,
E100,E113,Undirected,1882,,<[-2606256000000.0]>,1,,
E100,E116,Undirected,1883,,<[-2606256000000.0]>,1,,
E100,E117,Undirected,1884,,<[-2606256000000.0]>,1,,
E100,E124,Undirected,1885,,<[-2606256000000.0]>,1,,
E100,E125,Undirected,1886,,<[-2606256000000.0]>,1,,
E100,E126,Undirected,1887,,<[-2606256000000.0]>,1,,
E100,E137,Undirected,1888,,<[-2606256000000.0]>,1,,
E100,E138,Undirected,1889,,<[-2606256000000.0]>,1,,
E100,E139,Undirected,1890,,<[-2606256000000.0]>,1,,
E100,E140,Undirected,1891,,<[-2606256000000.0]>,1,,
E100,E147,Undirected,1892,,<[-2606256000000.0]>,1,,
E100,E148,Undirected,1893,,<[-2606256000000.0]>,1,,
E101,E102,Undirected,1894,,<[-2606256000000.0]>,1,,
E101,E110,Undirected,1895,,<[-2606256000000.0]>,1,,
E101,E111,Undirected,1896,,<[-2606256000000.0]>,1,,
E101,E112,Undirected,1897,,<[-2606256000000.0]>,1,,
E101,E113,Undirected,1898,,<[-2606256000000.0]>,1,,
E101,E116,Undirected,1899,,<[-2606256000000.0]>,1,,
E101,E117,Undirected,1900,,<[-2606256000000.0]>,1,,
E101,E124,Undirected,1901,,<[-2606256000000.0]>,1,,
E101,E125,Undirected,1902,,<[-2606256000000.0]>,1,,
E101,E126,Undirected,1903,,<[-2606256000000.0]>,1,,
E101,E137,Undirected,1904,,<[-2606256000000.0]>,1,,
E101,E138,Undirected,1905,,<[-2606256000000.0]>,1,,
E101,E139,Undirected,1906,,<[-2606256000000.0]>,1,,
E101,E140,Undirected,1907,,<[-2606256000000.0]>,1,,
E101,E147,Undirected,1908,,<[-2606256000000.0]>,1,,
E101,E148,Undirected,1909,,<[-2606256000000.0]>,1,,
E102,E110,Undirected,1910,,<[-2606256000000.0]>,1,,
E102,E111,Undirected,1911,,<[-2606256000000.0]>,1,,
E102,E112,Undirected,1912,,<[-2606256000000.0]>,1,,
E102,E113,Undirected,1913,,<[-2606256000000.0]>,1,,
E102,E116,Undirected,1914,,<[-2606256000000.0]>,1,,
E102,E117,Undirected,1915,,<[-2606256000000.0]>,1,,
E102,E124,Undirected,1916,,<[-2606256000000.0]>,1,,
E102,E125,Undirected,1917,,<[-2606256000000.0]>,1,,
E102,E126,Undirected,1918,,<[-2606256000000.0]>,1,,
E102,E137,Undirected,1919,,<[-2606256000000.0]>,1,,
E102,E138,Undirected,1920,,<[-2606256000000.0]>,1,,
E102,E139,Undirected,1921,,<[-2606256000000.0]>,1,,
E102,E140,Undirected,1922,,<[-2606256000000.0]>,1,,
E102,E147,Undirected,1923,,<[-2606256000000.0]>,1,,
E102,E148,Undirected,1924,,<[-2606256000000.0]>,1,,
E106,E114,Undirected,1925,,<[-2617747200000.0]>,1,,
E106,E115,Undirected,1926,,<[-2617747200000.0]>,1,,
E106,E117,Undirected,1927,,<[-2617747200000.0]>,1,,
E106,E127,Undirected,1928,,<[-2617747200000.0]>,1,,
E106,E141,Undirected,1929,,<[-2617747200000.0]>,1,,
E106,E142,Undirected,1930,,<[-2617660800000.0]>,1,,
E106,E143,Undirected,1931,,<[-2617660800000.0]>,1,,
E107,E142,Undirected,1932,,<[-2617056000000.0]>,1,,
E108,E142,Undirected,1933,,<[-2617228800000.0]>,1,,
E109,E130,Undirected,1934,,<[-2607120000000.0]>,1,,
E110,E111,Undirected,1935,,<[-2606256000000.0]>,1,,
E110,E112,Undirected,1936,,<[-2606256000000.0]>,1,,
E110,E113,Undirected,1937,,<[-2606256000000.0]>,1,,
E110,E116,Undirected,1938,,<[-2606256000000.0]>,1,,
E110,E117,Undirected,1939,,<[-2606256000000.0]>,1,,
E110,E124,Undirected,1940,,<[-2606256000000.0]>,1,,
E110,E125,Undirected,1941,,<[-2606256000000.0]>,1,,
E110,E126,Undirected,1942,,<[-2606256000000.0]>,1,,
E110,E137,Undirected,1943,,<[-2606256000000.0]>,1,,
E110,E138,Undirected,1944,,<[-2606256000000.0]>,1,,
E110,E139,Undirected,1945,,<[-2606256000000.0]>,1,,
E110,E140,Undirected,1946,,<[-2606256000000.0]>,1,,
E110,E147,Undirected,1947,,<[-2606256000000.0]>,1,,
E110,E148,Undirected,1948,,<[-2606256000000.0]>,1,,
E111,E112,Undirected,1949,,<[-2606256000000.0]>,1,,
E111,E113,Undirected,1950,,<[-2606256000000.0]>,1,,
E111,E116,Undirected,1951,,<[-2606256000000.0]>,1,,
E111,E117,Undirected,1952,,<[-2606256000000.0]>,1,,
E111,E124,Undirected,1953,,<[-2606256000000.0]>,1,,
E111,E125,Undirected,1954,,<[-2606256000000.0]>,1,,
E111,E126,Undirected,1955,,<[-2606256000000.0]>,1,,
E111,E137,Undirected,1956,,<[-2606256000000.0]>,1,,
E111,E138,Undirected,1957,,<[-2606256000000.0]>,1,,
E111,E139,Undirected,1958,,<[-2606256000000.0]>,1,,
E111,E140,Undirected,1959,,<[-2606256000000.0]>,1,,
E111,E147,Undirected,1960,,<[-2606256000000.0]>,1,,
E111,E148,Undirected,1961,,<[-2606256000000.0]>,1,,
E112,E113,Undirected,1962,,<[-2606256000000.0]>,1,,
E112,E116,Undirected,1963,,<[-2606256000000.0]>,1,,
E112,E117,Undirected,1964,,<[-2606256000000.0]>,1,,
E112,E124,Undirected,1965,,<[-2606256000000.0]>,1,,
E112,E125,Undirected,1966,,<[-2606256000000.0]>,1,,
E112,E126,Undirected,1967,,<[-2606256000000.0]>,1,,
E112,E137,Undirected,1968,,<[-2606256000000.0]>,1,,
E112,E138,Undirected,1969,,<[-2606256000000.0]>,1,,
E112,E139,Undirected,1970,,<[-2606256000000.0]>,1,,
E112,E140,Undirected,1971,,<[-2606256000000.0]>,1,,
E112,E147,Undirected,1972,,<[-2606256000000.0]>,1,,
E112,E148,Undirected,1973,,<[-2606256000000.0]>,1,,
E113,E116,Undirected,1974,,<[-2606256000000.0]>,1,,
E113,E117,Undirected,1975,,<[-2606256000000.0]>,1,,
E113,E124,Undirected,1976,,<[-2606256000000.0]>,1,,
E113,E125,Undirected,1977,,<[-2606256000000.0]>,1,,
E113,E126,Undirected,1978,,<[-2606256000000.0]>,1,,
E113,E137,Undirected,1979,,<[-2606256000000.0]>,1,,
E113,E138,Undirected,1980,,<[-2606256000000.0]>,1,,
E113,E139,Undirected,1981,,<[-2606256000000.0]>,1,,
E113,E140,Undirected,1982,,<[-2606256000000.0]>,1,,
E113,E147,Undirected,1983,,<[-2606256000000.0]>,1,,
E113,E148,Undirected,1984,,<[-2606256000000.0]>,1,,
E114,E115,Undirected,1985,,<[-2617747200000.0]>,1,,
E114,E117,Undirected,1986,,<[-2617747200000.0]>,1,,
E114,E127,Undirected,1987,,<[-2617747200000.0]>,1,,
E114,E141,Undirected,1988,,<[-2617747200000.0]>,1,,
E115,E117,Undirected,1989,,<[-2617747200000.0]>,1,,
E115,E127,Undirected,1990,,<[-2617747200000.0]>,1,,
E115,E141,Undirected,1991,,<[-2617747200000.0]>,1,,
E116,E117,Undirected,1992,,<[-2606256000000.0]>,1,,
E116,E124,Undirected,1993,,<[-2606256000000.0]>,1,,
E116,E125,Undirected,1994,,<[-2606256000000.0]>,1,,
E116,E126,Undirected,1995,,<[-2606256000000.0]>,1,,
E116,E137,Undirected,1996,,<[-2606256000000.0]>,1,,
E116,E138,Undirected,1997,,<[-2606256000000.0]>,1,,
E116,E139,Undirected,1998,,<[-2606256000000.0]>,1,,
E116,E140,Undirected,1999,,<[-2606256000000.0]>,1,,
E116,E147,Undirected,2000,,<[-2606256000000.0]>,1,,
E116,E148,Undirected,2001,,<[-2606256000000.0]>,1,,
E117,E124,Undirected,2002,,<[-2606256000000.0]>,1,,
E117,E125,Undirected,2003,,<[-2606256000000.0]>,1,,
E117,E126,Undirected,2004,,<[-2606256000000.0]>,1,,
E117,E127,Undirected,2005,,<[-2617747200000.0]>,1,,
E117,E137,Undirected,2006,,<[-2606256000000.0]>,1,,
E117,E138,Undirected,2007,,<[-2606256000000.0]>,1,,
E117,E139,Undirected,2008,,<[-2606256000000.0]>,1,,
E117,E140,Undirected,2009,,<[-2606256000000.0]>,1,,
E117,E141,Undirected,2010,,<[-2617747200000.0]>,1,,
E117,E147,Undirected,2011,,<[-2606256000000.0]>,1,,
E117,E148,Undirected,2012,,<[-2606256000000.0]>,1,,
E119,E120,Undirected,2013,,<[-2616796800000.0]>,1,,
E119,E122,Undirected,2014,,<[-2616796800000.0]>,1,,
E120,E122,Undirected,2015,,<[-2616796800000.0]>,1,,
E121,E122,Undirected,2016,,<[-2614896000000.0]>,1,,
E121,E128,Undirected,2017,,<[-2614896000000.0]>,2,,
E121,E132,Undirected,2018,,<[-2613945600000.0]>,1,,
E121,E145,Undirected,2019,,<[-2615241600000.0]>,1,,
E122,E128,Undirected,2020,,<[-2614896000000.0]>,1,,
E123,E132,Undirected,2021,,<[-2644531200000.0]>,1,,
E124,E125,Undirected,2022,,<[-2606256000000.0]>,1,,
E124,E126,Undirected,2023,,<[-2606256000000.0]>,1,,
E124,E137,Undirected,2024,,<[-2606256000000.0]>,1,,
E124,E138,Undirected,2025,,<[-2606256000000.0]>,1,,
E124,E139,Undirected,2026,,<[-2606256000000.0]>,1,,
E124,E140,Undirected,2027,,<[-2606256000000.0]>,1,,
E124,E147,Undirected,2028,,<[-2606256000000.0]>,1,,
E124,E148,Undirected,2029,,<[-2606256000000.0]>,1,,
E125,E126,Undirected,2030,,<[-2606256000000.0]>,1,,
E125,E137,Undirected,2031,,<[-2606256000000.0]>,1,,
E125,E138,Undirected,2032,,<[-2606256000000.0]>,1,,
E125,E139,Undirected,2033,,<[-2606256000000.0]>,1,,
E125,E140,Undirected,2034,,<[-2606256000000.0]>,1,,
E125,E147,Undirected,2035,,<[-2606256000000.0]>,1,,
E125,E148,Undirected,2036,,<[-2606256000000.0]>,1,,
E126,E137,Undirected,2037,,<[-2606256000000.0]>,1,,
E126,E138,Undirected,2038,,<[-2606256000000.0]>,1,,
E126,E139,Undirected,2039,,<[-2606256000000.0]>,1,,
E126,E140,Undirected,2040,,<[-2606256000000.0]>,1,,
E126,E147,Undirected,2041,,<[-2606256000000.0]>,1,,
E126,E148,Undirected,2042,,<[-2606256000000.0]>,1,,
E127,E141,Undirected,2043,,<[-2617747200000.0]>,1,,
E128,E129,Undirected,2044,,<[-2615587200000.0]>,2,,
E128,E130,Undirected,2045,,<[-2615587200000.0]>,2,,
E128,E131,Undirected,2046,,<[-2615068800000.0]>,1,,
E128,E132,Undirected,2047,,<[-2615328000000.0]>,1,,
E128,E145,Undirected,2048,,<[-2615328000000.0]>,1,,
E129,E130,Undirected,2049,,<[-2615587200000.0]>,1,,
E130,E134,Undirected,2050,,<[-2608070400000.0]>,1,,
E130,E135,Undirected,2051,,<[-2608070400000.0]>,1,,
E130,E136,Undirected,2052,,<[-2608070400000.0]>,1,,
E130,E146,Undirected,2053,,<[-2608070400000.0]>,1,,
E132,E145,Undirected,2054,,<[-2615328000000.0]>,1,,
E133,E142,Undirected,2055,,<[-2608243200000.0]>,1,,
E134,E135,Undirected,2056,,<[-2608070400000.0]>,1,,
E134,E136,Undirected,2057,,<[-2608070400000.0]>,1,,
E134,E146,Undirected,2058,,<[-2608070400000.0]>,1,,
E135,E136,Undirected,2059,,<[-2608070400000.0]>,1,,
E135,E146,Undirected,2060,,<[-2608070400000.0]>,1,,
E136,E146,Undirected,2061,,<[-2608070400000.0]>,1,,
E137,E138,Undirected,2062,,<[-2606256000000.0]>,1,,
E137,E139,Undirected,2063,,<[-2606256000000.0]>,1,,
E137,E140,Undirected,2064,,<[-2606256000000.0]>,1,,
E137,E147,Undirected,2065,,<[-2606256000000.0]>,1,,
E137,E148,Undirected,2066,,<[-2606256000000.0]>,1,,
E138,E139,Undirected,2067,,<[-2606256000000.0]>,1,,
E138,E140,Undirected,2068,,<[-2606256000000.0]>,1,,
E138,E147,Undirected,2069,,<[-2606256000000.0]>,1,,
E138,E148,Undirected,2070,,<[-2606256000000.0]>,1,,
E139,E140,Undirected,2071,,<[-2606256000000.0]>,1,,
E139,E147,Undirected,2072,,<[-2606256000000.0]>,1,,
E139,E148,Undirected,2073,,<[-2606256000000.0]>,1,,
E140,E147,Undirected,2074,,<[-2606256000000.0]>,1,,
E140,E148,Undirected,2075,,<[-2606256000000.0]>,1,,
E142,E143,Undirected,2076,,<[-2617660800000.0]>,1,,
E142,E144,Undirected,2077,,<[-2616451200000.0]>,2,,
E147,E148,Undirected,2078,,<[-2606256000000.0]>,1,,
