source,target,weight,start,end
E101,E137,1,1887-05-31,1887-05-31
E101,E138,1,1887-05-31,1887-05-31
E101,E139,1,1887-05-31,1887-05-31
E101,E140,1,1887-05-31,1887-05-31
E101,E147,1,1887-05-31,1887-05-31
E101,E148,1,1887-05-31,1887-05-31
E102,E110,1,1887-05-31,1887-05-31
E102,E111,1,1887-05-31,1887-05-31
E102,E112,1,1887-05-31,1887-05-31
E102,E113,1,1887-05-31,1887-05-31
E102,E116,1,1887-05-31,1887-05-31
E102,E117,1,1887-05-31,1887-05-31
E102,E124,1,1887-05-31,1887-05-31
E102,E125,1,1887-05-31,1887-05-31
E102,E126,1,1887-05-31,1887-05-31
E102,E137,1,1887-05-31,1887-05-31
E102,E138,1,1887-05-31,1887-05-31
E102,E139,1,1887-05-31,1887-05-31
E102,E140,1,1887-05-31,1887-05-31
E102,E147,1,1887-05-31,1887-05-31
E102,E148,1,1887-05-31,1887-05-31
E106,E114,1,1887-01-18,1887-01-18
E106,E115,1,1887-01-18,1887-01-18
E106,E117,1,1887-01-18,1887-01-18
E106,E127,1,1887-01-18,1887-01-18
E106,E141,1,1887-01-18,1887-01-18
E106,E142,1,1887-01-19,1887-01-19
E106,E143,1,1887-01-19,1887-01-19
E107,E142,1,1887-01-26,1887-01-26
E108,E142,1,1887-01-24,1887-01-24
E109,E130,1,1887-05-21,1887-05-21
E110,E111,1,1887-05-31,1887-05-31
E110,E112,1,1887-05-31,1887-05-31
E110,E113,1,1887-05-31,1887-05-31
E110,E116,1,1887-05-31,1887-05-31
E110,E117,1,1887-05-31,1887-05-31
E110,E124,1,1887-05-31,1887-05-31
E110,E125,1,1887-05-31,1887-05-31
E110,E126,1,1887-05-31,1887-05-31
E110,E137,1,1887-05-31,1887-05-31
E110,E138,1,1887-05-31,1887-05-31
E110,E139,1,1887-05-31,1887-05-31
E110,E140,1,1887-05-31,1887-05-31
E110,E147,1,1887-05-31,1887-05-31
E110,E148,1,1887-05-31,1887-05-31
E111,E112,1,1887-05-31,1887-05-31
E111,E113,1,1887-05-31,1887-05-31
E111,E116,1,1887-05-31,1887-05-31
E111,E117,1,1887-05-31,1887-05-31
E111,E124,1,1887-05-31,1887-05-31
E111,E125,1,1887-05-31,1887-05-31
E111,E126,1,1887-05-31,1887-05-31
E111,E137,1,1887-05-31,1887-05-31
E111,E138,1,1887-05-31,1887-05-31
E111,E139,1,1887-05-31,1887-05-31
E111,E140,1,1887-05-31,1887-05-31
E111,E147,1,1887-05-31,1887-05-31
E111,E148,1,1887-05-31,1887-05-31
E112,E113,1,1887-05-31,1887-05-31
E112,E116,1,1887-05-31,1887-05-31
E112,E117,1,1887-05-31,1887-05-31
E112,E124,1,1887-05-31,1887-05-31
E112,E125,1,1887-05-31,1887-05-31
E112,E126,1,1887-05-31,1887-05-31
E112,E137,1,1887-05-31,1887-05-31
E112,E138,1,1887-05-31,1887-05-31
E112,E139,1,1887-05-31,1887-05-31
E112,E140,1,1887-05-31,1887-05-31
E112,E147,1,1887-05-31,1887-05-31
E112,E148,1,1887-05-31,1887-05-31
E113,E116,1,1887-05-31,1887-05-31
E113,E117,1,1887-05-31,1887-05-31
E113,E124,1,1887-05-31,1887-05-31
E113,E125,1,1887-05-31,1887-05-31
E113,E126,1,1887-05-31,1887-05-31
E113,E137,1,1887-05-31,1887-05-31
E113,E138,1,1887-05-31,1887-05-31
E113,E139,1,1887-05-31,1887-05-31
E113,E140,1,1887-05-31,1887-05-31
E113,E147,1,1887-05-31,1887-05-31
E113,E148,1,1887-05-31,1887-05-31
E114,E115,1,1887-01-18,1887-01-18
E114,E117,1,1887-01-18,1887-01-18
E114,E127,1,1887-01-18,1887-01-18
E114,E141,1,1887-01-18,1887-01-18
E115,E117,1,1887-01-18,1887-01-18
E115,E127,1,1887-01-18,1887-01-18
E115,E141,1,1887-01-18,1887-01-18
E116,E117,1,1887-05-31,1887-05-31
E116,E124,1,1887-05-31,1887-05-31
E116,E125,1,1887-05-31,1887-05-31
E116,E126,1,1887-05-31,1887-05-31
E116,E137,1,1887-05-31,1887-05-31
E116,E138,1,1887-05-31,1887-05-31
E116,E139,1,1887-05-31,1887-05-31
E116,E140,1,1887-05-31,1887-05-31
E116,E147,1,1887-05-31,1887-05-31
E116,E148,1,1887-05-31,1887-05-31
E117,E124,1,1887-05-31,1887-05-31
E117,E125,1,1887-05-31,1887-05-31
E117,E126,1,1887-05-31,1887-05-31
E117,E127,1,1887-01-18,1887-01-18
E117,E137,1,1887-05-31,1887-05-31
E117,E138,1,1887-05-31,1887-05-31
E117,E139,1,1887-05-31,1887-05-31
E117,E140,1,1887-05-31,1887-05-31
E117,E141,1,1887-01-18,1887-01-18
E117,E147,1,1887-05-31,1887-05-31
E117,E148,1,1887-05-31,1887-05-31
E119,E120,1,1887-01-29,1887-01-29
E119,E122,1,1887-01-29,1887-01-29
E120,E122,1,1887-01-29,1887-01-29
E121,E122,1,1887-02-20,1887-02-20
E121,E128,2,1887-02-20,1887-02-23
E121,E132,1,1887-03-03,1887-03-03
E121,E145,1,1887-02-16,1887-02-16
E122,E128,1,1887-02-20,1887-02-20
E123,E132,1,1886-03-14,1886-03-14
E124,E125,1,1887-05-31,1887-05-31
E124,E126,1,1887-05-31,1887-05-31
E124,E137,1,1887-05-31,1887-05-31
E124,E138,1,1887-05-31,1887-05-31
E124,E139,1,1887-05-31,1887-05-31
E124,E140,1,1887-05-31,1887-05-31
E124,E147,1,1887-05-31,1887-05-31
E124,E148,1,1887-05-31,1887-05-31
E125,E126,1,1887-05-31,1887-05-31
E125,E137,1,1887-05-31,1887-05-31
E125,E138,1,1887-05-31,1887-05-31
E125,E139,1,1887-05-31,1887-05-31
E125,E140,1,1887-05-31,1887-05-31
E125,E147,1,1887-05-31,1887-05-31
E125,E148,1,1887-05-31,1887-05-31
E126,E137,1,1887-05-31,1887-05-31
E126,E138,1,1887-05-31,1887-05-31
E126,E139,1,1887-05-31,1887-05-31
E126,E140,1,1887-05-31,1887-05-31
E126,E147,1,1887-05-31,1887-05-31
E126,E148,1,1887-05-31,1887-05-31
E127,E141,1,1887-01-18,1887-01-18
E128,E129,2,1887-02-12,1887-02-17
E128,E130,2,1887-02-12,1887-02-24
E128,E131,1,1887-02-18,1887-02-18
E128,E132,1,1887-02-15,1887-02-15
E128,E145,1,1887-02-15,1887-02-15
E129,E130,1,1887-02-12,1887-02-12
E130,E134,1,1887-05-10,1887-05-10
E130,E135,1,1887-05-10,1887-05-10
E130,E136,1,1887-05-10,1887-05-10
E130,E146,1,1887-05-10,1887-05-10
E132,E145,1,1887-02-15,1887-02-15
E133,E142,1,1887-05-08,1887-05-08
E134,E135,1,1887-05-10,1887-05-10
E134,E136,1,1887-05-10,1887-05-10
E134,E146,1,1887-05-10,1887-05-10
E135,E136,1,1887-05-10,1887-05-10
E135,E146,1,1887-05-10,1887-05-10
E136,E146,1,1887-05-10,1887-05-10
E137,E138,1,1887-05-31,1887-05-31
E137,E139,1,1887-05-31,1887-05-31
E137,E140,1,1887-05-31,1887-05-31
E137,E147,1,1887-05-31,1887-05-31
E137,E148,1,1887-05-31,1887-05-31
E138,E139,1,1887-05-31,1887-05-31
E138,E140,1,1887-05-31,1887-05-31
E138,E147,1,1887-05-31,1887-05-31
E138,E148,1,1887-05-31,1887-05-31
E139,E140,1,1887-05-31,1887-05-31
E139,E147,1,1887-05-31,1887-05-31
E139,E148,1,1887-05-31,1887-05-31
E140,E147,1,1887-05-31,1887-05-31
E140,E148,1,1887-05-31,1887-05-31
E142,E143,1,1887-01-19,1887-01-19
E142,E144,2,1887-02-02,1887-03-24
E147,E148,1,1887-05-31,1887-05-31
